temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
4.5,0.0,0.0,100.0,100.0,97.0,0.0,20.3,287.0
4.4,0.0,0.0,100.0,72.0,70.0,0.0,19.8,286.0
4.5,0.0,0.0,77.0,66.0,29.0,0.0,20.2,289.0
4.4,0.0,0.0,85.0,71.0,35.0,0.0,20.9,291.0
4.4,0.0,0.0,66.0,53.0,31.0,0.0,20.7,290.0
4.5,0.0,0.0,53.0,54.0,8.0,0.0,19.6,290.0
4.4,0.0,0.0,77.0,85.0,1.0,0.0,18.6,292.0
4.2,0.0,0.0,77.0,85.0,0.0,0.0,18.2,295.0
4.1,0.0,0.0,77.0,85.0,0.0,0.0,17.9,295.0
4.2,0.0,0.0,83.0,92.0,0.0,0.0,17.6,296.0
4.1,0.0,0.0,87.0,97.0,0.0,0.0,17.7,297.0
4.1,0.0,0.0,90.0,100.0,0.0,0.0,17.6,298.0
4.3,0.0,0.0,91.0,100.0,1.0,0.0,16.9,297.0
4.3,0.0,0.0,90.0,100.0,0.0,0.0,16.9,294.0
4.4,0.0,0.0,87.0,97.0,0.0,0.0,18.0,296.0
4.6,0.0,0.0,5.0,5.0,0.0,0.0,19.4,301.0
5.1,0.0,0.0,1.0,1.0,0.0,0.0,18.0,303.0
6.2,0.0,0.0,11.0,12.0,0.0,0.0,27.2,321.0
6.5,0.0,0.0,71.0,79.0,0.0,0.0,27.9,324.0
6.8,0.0,0.0,63.0,70.0,0.0,0.0,25.2,318.0
7.1,0.0,0.0,80.0,89.0,0.0,0.0,23.2,312.0
7.0,0.0,0.0,88.0,98.0,0.0,0.0,21.3,309.0
6.7,0.0,0.0,81.0,90.0,0.0,0.0,18.4,309.0
6.3,0.0,0.0,53.0,59.0,0.0,0.0,14.3,304.0
5.6,0.0,0.0,77.0,86.0,0.0,0.0,11.9,305.0
5.3,0.0,0.0,86.0,95.0,0.0,0.0,10.2,293.0
4.8,0.0,0.0,84.0,93.0,0.0,0.0,10.1,287.0
4.3,0.0,0.0,24.0,27.0,0.0,0.0,10.9,276.0
3.9,0.0,0.0,0.0,0.0,0.0,0.0,11.3,277.0
3.2,0.0,0.0,0.0,0.0,0.0,1.0,11.7,281.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,12.2,284.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,10.7,290.0
2.1,0.0,0.0,0.0,0.0,0.0,1.0,8.8,289.0
2.0,0.0,0.0,2.0,1.0,0.0,3.0,7.2,288.0
2.0,0.0,0.0,27.0,5.0,32.0,11.0,5.9,284.0
2.1,0.0,0.0,59.0,6.0,67.0,45.0,5.9,281.0
1.3,0.0,0.0,82.0,8.0,86.0,76.0,6.2,277.0
1.5,0.0,0.0,96.0,13.0,94.0,94.0,4.9,253.0
1.7,0.0,0.0,99.0,16.0,97.0,87.0,3.2,243.0
1.9,0.0,0.0,88.0,12.0,98.0,61.0,0.7,360.0
2.5,0.0,0.0,79.0,27.0,87.0,7.0,0.8,63.0
3.7,0.0,0.0,49.0,16.0,57.0,0.0,2.2,99.0
3.6,0.0,0.0,39.0,18.0,37.0,1.0,2.0,135.0
3.9,0.0,0.0,100.0,80.0,100.0,1.0,3.5,204.0
4.0,0.4,0.3,100.0,88.0,97.0,8.0,4.4,215.0
4.2,0.5,0.5,100.0,100.0,96.0,45.0,0.7,180.0
3.9,0.8,0.8,100.0,100.0,88.0,26.0,2.3,108.0
3.7,0.4,0.4,100.0,100.0,90.0,8.0,2.6,56.0
3.4,0.0,0.0,100.0,100.0,71.0,0.0,4.1,45.0
3.6,0.0,0.0,100.0,100.0,96.0,0.0,5.2,25.0
3.5,0.0,0.0,100.0,100.0,91.0,0.0,4.2,20.0
3.6,0.0,0.0,100.0,99.0,76.0,0.0,3.3,13.0
3.9,0.0,0.0,100.0,95.0,61.0,0.0,1.8,323.0
3.7,0.0,0.0,100.0,93.0,45.0,0.0,2.6,326.0
3.5,0.0,0.0,84.0,79.0,21.0,0.0,3.2,333.0
3.4,0.0,0.0,68.0,67.0,13.0,0.0,4.3,312.0
3.2,0.0,0.0,46.0,48.0,5.0,0.0,5.6,320.0
2.8,0.0,0.0,1.0,0.0,1.0,0.0,5.5,349.0
3.0,0.0,0.0,1.0,0.0,0.0,3.0,7.1,345.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,7.1,336.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.2,304.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,290.0
0.7,0.0,0.0,83.0,92.0,0.0,0.0,5.1,321.0
0.7,0.0,0.0,89.0,90.0,0.0,27.0,7.4,331.0
2.7,0.0,0.0,41.0,46.0,0.0,0.0,5.8,22.0
4.6,0.0,0.0,49.0,22.0,0.0,98.0,5.9,47.0
5.1,0.0,0.0,14.0,10.0,0.0,15.0,3.3,84.0
5.4,0.0,0.0,44.0,16.0,0.0,100.0,3.4,72.0
5.3,0.0,0.0,67.0,41.0,0.0,100.0,6.2,83.0
5.5,0.0,0.0,100.0,63.0,39.0,100.0,3.9,146.0
5.6,0.0,0.0,100.0,49.0,87.0,100.0,5.9,137.0
5.4,0.0,0.0,100.0,44.0,84.0,100.0,5.9,128.0
5.2,0.0,0.0,100.0,46.0,91.0,100.0,5.2,115.0
4.9,0.0,0.0,100.0,37.0,98.0,100.0,8.0,98.0
4.9,0.5,0.5,100.0,34.0,100.0,99.0,8.3,92.0
4.7,1.1,1.1,100.0,94.0,100.0,96.0,8.7,97.0
4.6,1.2,1.2,100.0,100.0,97.0,75.0,9.7,94.0
5.0,0.8,0.8,100.0,100.0,95.0,55.0,10.1,90.0
5.2,0.4,0.4,100.0,100.0,99.0,92.0,12.0,97.0
5.6,0.3,0.3,100.0,100.0,100.0,99.0,13.7,104.0
6.1,0.3,0.3,100.0,100.0,100.0,100.0,14.0,102.0
6.5,0.9,0.9,100.0,100.0,99.0,100.0,12.8,101.0
6.7,0.7,0.7,100.0,100.0,99.0,100.0,13.1,99.0
7.2,1.3,1.3,100.0,100.0,100.0,99.0,13.1,98.0
7.9,0.4,0.4,100.0,100.0,100.0,98.0,12.3,69.0
8.2,0.3,0.3,100.0,100.0,100.0,87.0,14.2,69.0
8.4,0.3,0.3,100.0,100.0,100.0,39.0,15.0,79.0
8.8,0.4,0.4,100.0,100.0,93.0,29.0,12.0,83.0
9.4,0.7,0.7,100.0,100.0,55.0,65.0,10.2,82.0
10.3,0.4,0.4,100.0,100.0,41.0,30.0,9.8,84.0
11.1,0.2,0.2,100.0,100.0,42.0,29.0,6.9,84.0
11.2,0.1,0.1,100.0,100.0,59.0,45.0,2.4,117.0
11.2,0.2,0.2,100.0,100.0,81.0,32.0,5.6,243.0
11.1,0.0,0.0,100.0,100.0,41.0,0.0,7.8,202.0
11.4,0.0,0.0,98.0,100.0,13.0,0.0,10.5,207.0
11.4,0.0,0.0,94.0,100.0,6.0,0.0,7.9,210.0
11.5,0.0,0.0,96.0,100.0,0.0,21.0,3.3,264.0
11.6,0.0,0.0,92.0,100.0,2.0,3.0,4.7,212.0
11.3,0.2,0.2,100.0,100.0,32.0,10.0,5.8,270.0
11.0,0.9,0.9,100.0,100.0,64.0,2.0,5.9,308.0
10.7,0.6,0.6,100.0,100.0,98.0,0.0,7.6,329.0
10.2,0.1,0.1,100.0,100.0,86.0,0.0,7.4,317.0
10.6,0.0,0.0,100.0,100.0,24.0,0.0,7.9,267.0
10.7,0.0,0.0,90.0,100.0,0.0,0.0,9.1,236.0
10.8,0.0,0.0,91.0,100.0,0.0,2.0,7.1,225.0
10.7,0.0,0.0,100.0,100.0,2.0,51.0,7.5,235.0
11.1,0.0,0.0,92.0,100.0,0.0,5.0,8.3,236.0
11.2,0.0,0.0,90.0,98.0,0.0,6.0,11.8,230.0
11.3,0.0,0.0,57.0,56.0,0.0,21.0,13.6,259.0
11.0,0.0,0.0,65.0,53.0,0.0,58.0,12.4,262.0
10.3,0.0,0.0,59.0,38.0,0.0,84.0,11.9,256.0
10.6,0.0,0.0,53.0,28.0,0.0,91.0,13.6,258.0
11.0,0.0,0.0,32.0,9.0,0.0,78.0,16.3,265.0
11.3,0.0,0.0,29.0,4.0,0.0,83.0,16.2,258.0
11.0,0.0,0.0,8.0,2.0,0.0,22.0,20.0,263.0
11.2,0.0,0.0,27.0,30.0,0.0,0.0,21.3,268.0
11.2,0.0,0.0,32.0,36.0,0.0,0.0,19.9,274.0
11.2,0.0,0.0,7.0,8.0,0.0,0.0,18.2,279.0
10.9,0.0,0.0,4.0,4.0,0.0,1.0,15.7,279.0
10.3,0.0,0.0,5.0,0.0,0.0,17.0,14.0,271.0
8.9,0.0,0.0,66.0,64.0,1.0,26.0,11.7,259.0
8.5,0.0,0.0,51.0,41.0,17.0,14.0,13.6,248.0
8.2,0.0,0.0,84.0,44.0,70.0,8.0,15.0,253.0
8.2,0.0,0.0,88.0,44.0,81.0,0.0,16.1,260.0
7.8,0.0,0.0,47.0,30.0,34.0,0.0,14.8,266.0
7.2,0.0,0.0,29.0,31.0,2.0,0.0,13.3,272.0
6.9,0.0,0.0,63.0,70.0,0.0,0.0,13.1,279.0
6.7,0.0,0.0,68.0,75.0,0.0,0.0,14.0,296.0
6.0,0.0,0.0,77.0,86.0,0.0,0.0,15.5,314.0
5.6,0.0,0.0,9.0,10.0,0.0,0.0,16.9,322.0
4.8,0.0,0.0,15.0,17.0,0.0,0.0,17.5,323.0
4.2,0.0,0.0,47.0,52.0,0.0,0.0,17.3,329.0
3.2,0.0,0.0,88.0,98.0,0.0,0.0,17.6,329.0
3.1,0.0,0.0,87.0,97.0,0.0,0.0,15.5,329.0
2.9,0.0,0.0,89.0,99.0,0.0,0.0,14.2,324.0
3.2,0.0,0.0,85.0,94.0,1.0,0.0,12.5,314.0
3.8,0.0,0.0,78.0,87.0,0.0,0.0,18.5,323.0
4.3,0.0,0.0,88.0,98.0,0.0,0.0,18.4,321.0
4.5,0.0,0.0,87.0,97.0,0.0,0.0,18.4,320.0
4.8,0.0,0.0,62.0,69.0,0.0,0.0,18.1,319.0
5.1,0.0,0.0,18.0,20.0,0.0,0.0,17.4,320.0
5.1,0.0,0.0,4.0,4.0,0.0,0.0,16.4,322.0
4.8,0.0,0.0,0.0,0.0,0.0,0.0,15.3,326.0
4.1,0.0,0.0,0.0,0.0,0.0,0.0,11.9,325.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,318.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.7,322.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,329.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.1,339.0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,349.0
-0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.1,356.0
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,9.4,4.0
-1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.0
-1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.2,11.0
-1.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,17.0
-2.1,0.0,0.0,0.0,0.0,0.0,0.0,7.3,20.0
-2.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,19.0
-3.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0
-3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.9,16.0
-3.3,0.0,0.0,2.0,2.0,0.0,0.0,8.8,12.0
-3.2,0.0,0.0,10.0,11.0,0.0,0.0,9.1,18.0
-1.8,0.0,0.0,8.0,9.0,0.0,0.0,10.5,31.0
-0.3,0.0,0.0,10.0,5.0,8.0,3.0,11.5,39.0
0.4,0.0,0.0,47.0,5.0,68.0,5.0,10.7,40.0
0.9,0.0,0.0,77.0,0.0,96.0,64.0,9.9,33.0
1.3,0.0,0.0,80.0,0.0,97.0,71.0,10.0,26.0
1.6,0.0,0.0,84.0,0.0,98.0,85.0,9.1,18.0
1.9,0.0,0.0,87.0,0.0,99.0,91.0,6.9,6.0
2.3,0.0,0.0,85.0,0.0,97.0,90.0,3.1,339.0
1.8,0.0,0.0,86.0,0.0,98.0,90.0,5.4,318.0
1.6,0.0,0.0,87.0,0.0,97.0,95.0,6.0,303.0
1.2,0.0,0.0,86.0,0.0,97.0,92.0,5.4,290.0
0.7,0.0,0.0,7.0,0.0,12.0,0.0,6.1,273.0
0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.9,264.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.9,267.0
-0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,274.0
-0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.6,280.0
-0.7,0.0,0.0,0.0,0.0,0.0,0.0,10.2,278.0
-0.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,276.0
-0.9,0.0,0.0,0.0,0.0,0.0,0.0,10.1,272.0
-1.2,0.0,0.0,0.0,0.0,0.0,0.0,9.1,261.0
-2.3,0.0,0.0,0.0,0.0,0.0,0.0,10.1,268.0
-2.2,0.0,0.0,21.0,0.0,3.0,65.0,11.6,263.0
-1.8,0.0,0.0,17.0,0.0,7.0,42.0,12.3,265.0
-1.5,0.0,0.0,1.0,0.0,0.0,3.0,13.0,267.0
-0.3,0.0,0.0,8.0,0.0,0.0,27.0,13.0,267.0
1.4,0.0,0.0,27.0,0.0,4.0,82.0,15.5,270.0
2.4,0.0,0.0,19.0,0.0,0.0,64.0,16.3,265.0
2.8,0.0,0.0,11.0,0.0,0.0,38.0,17.4,263.0
3.7,0.0,0.0,25.0,22.0,0.0,16.0,18.1,265.0
3.8,0.0,0.0,42.0,45.0,2.0,2.0,17.7,264.0
4.1,0.0,0.0,80.0,40.0,49.0,50.0,15.6,255.0
4.0,0.0,0.0,86.0,0.0,94.0,100.0,11.5,229.0
3.3,0.0,0.0,88.0,0.0,97.0,100.0,10.8,233.0
3.0,0.0,0.0,89.0,0.0,98.0,100.0,12.0,226.0
2.9,0.0,0.0,89.0,0.0,99.0,100.0,12.8,220.0
2.8,0.0,0.0,92.0,3.0,100.0,96.0,14.3,219.0
2.8,0.0,0.0,89.0,0.0,100.0,97.0,15.3,223.0
3.1,0.0,0.0,64.0,1.0,96.0,18.0,16.6,229.0
3.1,0.0,0.0,38.0,3.0,58.0,0.0,16.6,236.0
3.2,0.0,0.0,34.0,20.0,26.0,0.0,15.9,242.0
3.0,0.0,0.0,4.0,1.0,5.0,0.0,15.8,246.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,15.3,251.0
2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.6,260.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.8,271.0
1.2,0.0,0.0,6.0,3.0,6.0,0.0,9.4,277.0
1.4,0.0,0.0,1.0,0.0,1.0,0.0,10.4,284.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,10.6,294.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,299.0
1.9,0.0,0.0,0.0,0.0,0.0,0.0,12.4,296.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,16.9,308.0
2.8,0.0,0.0,1.0,1.0,0.0,0.0,18.2,308.0
3.1,0.0,0.0,23.0,26.0,0.0,0.0,18.9,305.0
3.3,0.0,0.0,20.0,22.0,0.0,0.0,19.0,307.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,18.2,309.0
3.3,0.0,0.0,0.0,0.0,0.0,0.0,17.1,309.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,13.6,307.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.0,316.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.7,315.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.7,325.0
-0.3,0.0,0.0,0.0,0.0,0.0,0.0,11.3,329.0
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.5,332.0
-1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.3,327.0
-1.9,0.0,0.0,0.0,0.0,0.0,0.0,6.9,317.0
-2.4,0.0,0.0,0.0,0.0,0.0,0.0,6.4,322.0
-3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,310.0
-3.0,0.0,0.0,1.0,0.0,0.0,4.0,6.1,298.0
-3.1,0.0,0.0,10.0,0.0,0.0,32.0,6.0,303.0
-3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.5,302.0
-4.6,0.0,0.0,0.0,0.0,0.0,0.0,5.4,323.0
-4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,277.0
-4.3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,263.0
-4.3,0.0,0.0,6.0,3.0,6.0,0.0,7.6,262.0
-3.3,0.0,0.0,4.0,2.0,4.0,0.0,8.0,260.0
-1.2,0.0,0.0,46.0,34.0,25.0,0.0,11.1,257.0
-0.1,0.0,0.0,33.0,23.0,20.0,0.0,12.1,258.0
0.7,0.0,0.0,100.0,100.0,39.0,0.0,14.8,273.0
1.2,0.0,0.0,100.0,100.0,98.0,0.0,13.1,279.0
1.4,0.0,0.0,100.0,99.0,100.0,0.0,12.3,275.0
1.6,0.0,0.0,86.0,32.0,95.0,0.0,10.2,260.0
1.6,0.0,0.0,54.0,25.0,51.0,2.0,9.2,244.0
1.2,0.0,0.0,14.0,16.0,0.0,0.0,8.1,291.0
0.4,0.0,0.0,14.0,15.0,0.0,0.0,6.2,291.0
-0.4,0.0,0.0,30.0,0.0,0.0,99.0,6.5,289.0
-1.0,0.0,0.0,30.0,0.0,0.0,100.0,6.0,295.0
-1.3,0.0,0.0,30.0,0.0,0.0,100.0,5.8,300.0
-1.9,0.0,0.0,30.0,0.0,0.0,100.0,7.6,289.0
-1.8,0.0,0.0,30.0,0.0,0.0,100.0,7.6,278.0
-1.9,0.0,0.0,30.0,0.0,0.0,100.0,7.6,289.0
-2.0,0.0,0.0,30.0,0.0,0.0,100.0,7.6,295.0
-1.9,0.0,0.0,30.0,0.0,0.0,99.0,7.1,300.0
-2.0,0.0,0.0,30.0,0.0,0.0,100.0,5.4,307.0
-1.9,0.0,0.0,30.0,0.0,0.0,100.0,5.1,315.0
-3.2,0.0,0.0,30.0,0.0,0.0,100.0,3.8,319.0
-3.3,0.0,0.0,30.0,0.0,0.0,100.0,3.6,315.0
-3.0,0.0,0.0,30.0,0.0,0.0,100.0,2.7,293.0
-3.2,0.0,0.0,30.0,0.0,0.0,100.0,5.2,344.0
-2.6,0.0,0.0,30.0,0.0,0.0,100.0,2.3,342.0
-1.3,0.0,0.0,30.0,0.0,0.0,100.0,0.8,243.0
-0.5,0.0,0.0,30.0,0.0,0.0,99.0,3.0,194.0
0.4,0.0,0.0,30.0,0.0,0.0,100.0,6.4,207.0
0.7,0.0,0.0,30.0,0.0,0.0,100.0,6.9,223.0
0.9,0.0,0.0,30.0,0.0,0.0,100.0,7.1,229.0
1.1,0.0,0.0,30.0,0.0,0.0,100.0,6.7,216.0
1.3,0.0,0.0,30.0,0.0,0.0,100.0,6.4,207.0
1.1,0.0,0.0,30.0,0.0,0.0,100.0,5.4,233.0
0.6,0.0,0.0,30.0,0.0,0.0,100.0,6.3,239.0
0.4,0.0,0.0,30.0,0.0,0.0,100.0,7.4,241.0
0.1,0.0,0.0,30.0,0.0,0.0,100.0,7.0,249.0
-0.2,0.0,0.0,30.0,0.0,0.0,100.0,6.7,286.0
-1.0,0.0,0.0,30.0,0.0,0.0,100.0,7.0,305.0
-1.1,0.0,0.0,31.0,0.0,2.0,99.0,5.5,302.0
-1.6,0.0,0.0,29.0,0.0,0.0,98.0,6.6,311.0
-2.2,0.0,0.0,8.0,0.0,0.0,26.0,9.2,329.0
-2.6,0.0,0.0,24.0,0.0,1.0,78.0,10.9,343.0
-2.6,0.0,0.0,17.0,0.0,0.0,57.0,12.3,353.0
-2.5,0.0,0.0,3.0,0.0,0.0,10.0,12.3,357.0
-3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,14.0
-3.2,0.0,0.0,1.0,1.0,0.0,0.0,12.4,10.0
-2.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.0
-2.8,0.0,0.0,0.0,0.0,0.0,0.0,10.1,356.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,358.0
1.4,0.0,0.0,0.0,0.0,0.0,0.0,11.6,5.0
2.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,11.5,360.0
3.1,0.0,0.0,0.0,0.0,0.0,0.0,10.8,358.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,356.0
3.7,0.0,0.0,0.0,0.0,0.0,0.0,7.6,360.0
4.1,0.0,0.0,0.0,0.0,0.0,0.0,6.2,10.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,43.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.4,29.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.6,31.0
-0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.6,19.0
-1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.6,15.0
-1.8,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.0
-2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.0
-2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.0
-2.9,0.0,0.0,0.0,0.0,0.0,0.0,7.2,6.0
-2.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.0
-3.3,0.0,0.0,0.0,0.0,0.0,0.0,5.9,11.0
-4.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0
-4.1,0.0,0.0,0.0,0.0,0.0,0.0,6.2,21.0
-3.6,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.0
-3.6,0.0,0.0,0.0,0.0,0.0,0.0,7.8,13.0
-2.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,39.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,108.0
1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,180.0
2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4,252.0
3.2,0.0,0.0,0.0,0.0,0.0,0.0,5.9,218.0
3.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,211.0
3.8,0.0,0.0,2.0,2.0,0.0,0.0,6.2,216.0
4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.9,210.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,216.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,252.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.5,253.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.7,268.0
-0.1,0.0,0.0,2.0,2.0,0.0,0.0,13.1,278.0
0.1,0.0,0.0,11.0,7.0,8.0,0.0,13.8,290.0
0.0,0.0,0.0,39.0,17.0,40.0,0.0,13.0,298.0
0.3,0.0,0.0,18.0,2.0,27.0,0.0,11.3,297.0
0.6,0.0,0.0,5.0,0.0,8.0,0.0,11.0,293.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,289.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.3,287.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.9,288.0
-0.4,0.0,0.0,2.0,2.0,0.0,0.0,14.2,297.0
-0.4,0.0,0.0,2.0,2.0,0.0,0.0,13.1,291.0
-0.2,0.0,0.0,6.0,7.0,0.0,0.0,12.3,285.0
-0.1,0.0,0.0,1.0,1.0,0.0,0.0,11.2,276.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.1,270.0
3.1,0.0,0.0,1.0,1.0,0.0,0.0,10.3,282.0
3.9,0.0,0.0,41.0,46.0,0.0,0.0,12.2,317.0
4.1,0.0,0.0,86.0,95.0,0.0,0.0,11.9,325.0
4.3,0.0,0.0,97.0,98.0,2.0,27.0,10.2,312.0
4.4,0.0,0.0,100.0,97.0,6.0,84.0,8.4,301.0
4.4,0.0,0.0,88.0,65.0,0.0,99.0,5.4,290.0
4.1,0.0,0.0,30.0,0.0,0.0,100.0,6.5,276.0
3.5,0.0,0.0,30.0,0.0,0.0,100.0,9.2,312.0
2.3,0.0,0.0,37.0,0.0,11.0,100.0,4.6,315.0
1.1,0.0,0.0,51.0,0.0,36.0,99.0,1.8,233.0
0.6,0.0,0.0,40.0,0.0,38.0,58.0,1.8,53.0
0.1,0.0,0.0,30.0,0.0,1.0,99.0,6.6,81.0
-0.1,0.0,0.0,30.0,0.0,0.0,100.0,8.3,88.0
0.0,0.0,0.0,31.0,0.0,2.0,100.0,6.9,84.0
-0.2,0.0,0.0,79.0,0.0,82.0,100.0,7.3,81.0
-0.4,0.0,0.0,85.0,0.0,92.0,99.0,9.3,74.0
-0.1,0.0,0.0,83.0,1.0,89.0,95.0,10.8,69.0
-0.2,0.0,0.0,89.0,2.0,97.0,98.0,13.1,74.0
-0.4,0.0,0.0,75.0,2.0,96.0,53.0,14.5,76.0
0.1,0.0,0.0,35.0,12.0,40.0,0.0,13.9,69.0
0.2,0.0,0.0,63.0,24.0,69.0,0.0,14.5,67.0
0.4,0.0,0.0,92.0,41.0,91.0,0.0,15.2,68.0
0.7,0.0,0.0,100.0,70.0,89.0,0.0,15.3,63.0
1.3,0.0,0.0,100.0,82.0,94.0,0.0,14.7,62.0
2.1,0.0,0.0,100.0,78.0,97.0,0.0,13.4,66.0
2.1,0.0,0.0,100.0,92.0,96.0,0.0,12.1,63.0
2.3,0.0,0.0,100.0,88.0,87.0,0.0,11.3,68.0
2.7,0.0,0.0,95.0,66.0,60.0,0.0,10.9,73.0
2.6,0.0,0.0,91.0,57.0,66.0,0.0,9.2,69.0
3.4,0.0,0.0,93.0,51.0,78.0,0.0,8.7,60.0
2.7,0.0,0.0,74.0,41.0,62.0,0.0,9.3,54.0
2.6,0.0,0.0,71.0,42.0,55.0,0.0,11.7,45.0
2.4,0.0,0.0,74.0,45.0,55.0,0.0,11.7,47.0
2.2,0.0,0.0,67.0,42.0,48.0,0.0,12.0,46.0
2.2,0.0,0.0,51.0,29.0,42.0,0.0,11.9,55.0
1.8,0.0,0.0,74.0,62.0,31.0,0.0,9.8,62.0
1.5,0.0,0.0,86.0,93.0,3.0,0.0,8.9,58.0
1.7,0.0,0.0,72.0,78.0,3.0,0.0,9.0,53.0
1.9,0.0,0.0,65.0,69.0,5.0,0.0,9.8,54.0
2.0,0.0,0.0,68.0,73.0,4.0,0.0,10.6,62.0
2.0,0.0,0.0,87.0,91.0,9.0,0.0,10.2,67.0
2.6,0.0,0.0,77.0,76.0,13.0,4.0,10.2,67.0
2.9,0.0,0.0,86.0,76.0,21.0,18.0,10.3,78.0
3.2,0.0,0.0,100.0,96.0,22.0,61.0,9.5,79.0
3.2,0.0,0.0,100.0,92.0,13.0,97.0,9.4,86.0
3.4,0.0,0.0,97.0,75.0,9.0,79.0,8.6,92.0
3.7,0.0,0.0,100.0,73.0,15.0,92.0,7.9,93.0
5.7,0.0,0.0,100.0,85.0,12.0,96.0,7.2,96.0
7.8,0.0,0.0,100.0,100.0,7.0,74.0,6.2,97.0
8.5,0.0,0.0,100.0,100.0,2.0,99.0,6.8,87.0
7.8,0.0,0.0,100.0,96.0,16.0,100.0,7.0,102.0
7.4,0.0,0.0,100.0,100.0,34.0,100.0,6.9,129.0
7.5,0.0,0.0,100.0,100.0,92.0,100.0,7.7,143.0
7.2,0.0,0.0,100.0,87.0,91.0,100.0,8.3,146.0
